hashtag,link,label
weirdchallenge,https://www.tiktok.com/@bluebutterfly8098/video/7359403971104034091,harmful
đánh_nhau,https://www.tiktok.com/@bnam3033/video/7569461507914812692,harmful
comedy,https://www.tiktok.com/@aserewa..comedy/video/7549597798098849030,not_harmful
reactiondrama,https://www.tiktok.com/@qiqikonic/video/7552011862422932792,harmful
sport,https://www.tiktok.com/@vngymer/video/7539367107977366792,not_harmful
diy,https://www.tiktok.com/@sofia.diy.lifehacks/video/7560353633166986518,not_harmful
travel,https://www.tiktok.com/@travel.expectations/video/7530173475638594846,not_harmful
environment,https://www.tiktok.com/@zeroplasticwaste/video/7339832953742068993,not_harmful
reading,https://www.tiktok.com/@psy_studio12/video/7569128521574993172,not_harmful
thuycung,https://www.tiktok.com/@anhhthuuu3115/video/7562230279570574610,not_harmful
gianghomang,https://www.tiktok.com/@gianghomang50/video/7475925626629754119,harmful
bạo_lực,https://www.tiktok.com/@baba.tlv/video/7523095599277690120,harmful
healthy,https://www.tiktok.com/@suckhoelamdep95/video/7554630304808307986,not_harmful
sport,https://www.tiktok.com/@tiboinshape/video/7398130909217656097,not_harmful
funny,https://www.tiktok.com/@weirdvideos1/video/7559070417281944839,not_harmful
pet,https://www.tiktok.com/@petkute89/video/7528662223795916039,not_harmful
music,https://www.tiktok.com/@cmgmusic.04/video/7562488843950181653,not_harmful
tarotreading,https://www.tiktok.com/@noraapollo/video/7496139994164153616,harmful
travelvlog,https://www.tiktok.com/@zen0n_editz/video/7219664516198567194,not_harmful
tarotreading,https://www.tiktok.com/@klinkk_20/video/7543300472225025297,harmful
science,https://www.tiktok.com/@sigma_skibidi665/video/7551790935860972801,not_harmful
recipe,https://www.tiktok.com/@majasrecipes/video/7534846914181795078,not_harmful
darkhumor,https://www.tiktok.com/@michaelmyersuk/video/7563384605198306582,harmful
nature,https://www.tiktok.com/@ringwitdahoodie03/video/7448254648768630048,not_harmful
body,https://www.tiktok.com/@butterfly.cute291/video/7461259440981806358,harmful
family,https://www.tiktok.com/@seriusss_/video/7566115179356867847,not_harmful
travel,https://www.tiktok.com/@nihao.trip/video/7558019030104247570,not_harmful
drunk,https://www.tiktok.com/@jumper19s/video/7476190072383999254,harmful
cat,https://www.tiktok.com/@mochipaws69/video/7569238888816921874,not_harmful
travel,https://www.tiktok.com/@0yentuquan0/video/7536029732324904210,not_harmful
18plus,https://www.tiktok.com/@hp1872x/video/7526152280865918226,harmful
kiss,https://www.tiktok.com/@love.romance.and.k/video/7478855613175319815,harmful
darkhumor,https://www.tiktok.com/@cinephile.man1/video/7553227900502232342,harmful
nature,https://www.tiktok.com/@mottram3/video/7469446909451717921,not_harmful
book,https://www.tiktok.com/@shadeandshare/video/7541802120903789846,not_harmful
volunteer,https://www.tiktok.com/@lilotienganhsangtao/video/7436078259902680328,not_harmful
healthy,https://www.tiktok.com/@realsuppreviews/video/7501986016689999147,not_harmful
book,https://www.tiktok.com/@phamnguyenmatnik/video/7493457342235823368,not_harmful
scam,https://www.tiktok.com/@maynhincaichoj22/video/7568897674309618952,harmful
book,https://www.tiktok.com/@meichanvideocall/video/7423292965860183304,not_harmful
healthy,https://www.tiktok.com/@vysongkhoe/video/7566497416594066708,not_harmful
rượu,https://www.tiktok.com/@useritefrnzk93/video/7206507605143997722,harmful
bóc_phốt,https://www.tiktok.com/@gia.tnh15/video/7564399671746039060,harmful
18plus,https://www.tiktok.com/@_xuanxuan._.150/video/7416032977399991558,harmful
thethao,https://www.tiktok.com/@24h.sports/video/7539851719761480978,not_harmful
review,https://www.tiktok.com/@bao.review1/video/7554704371741674760,not_harmful
food,https://www.tiktok.com/@curiosoreact/video/7486603384137600262,not_harmful
darkhumor,https://www.tiktok.com/@topdawg1209/video/7513156873827273990,harmful
fitness,https://www.tiktok.com/@lvtanhfit/video/7369479596061805832,not_harmful
travelvlog,https://www.tiktok.com/@riyos96/video/7520579785303624967,not_harmful
bóc_phốt,https://www.tiktok.com/@tola._.kemm/video/7515777016357014792,harmful
learning,https://www.tiktok.com/@hungxinchao_/video/7540183172424699137,not_harmful
lifehack,https://www.tiktok.com/@anhouse.meovatgiadinh/video/7569070058262056213,not_harmful
diy,https://www.tiktok.com/@trangziin2k/video/7286345506836466945,not_harmful
selfcare,https://www.tiktok.com/@lifebytrang/video/7562774459988348167,not_harmful
diy,https://www.tiktok.com/@tuntunstationery/video/7534563819620732168,not_harmful
gáixinh,https://www.tiktok.com/@ongchuchaybee/video/7556429662444883207,harmful
meditation,https://www.tiktok.com/@nightatlasmusic/video/7389513576609762592,not_harmful
shockcontent,https://www.tiktok.com/@becs.w22/video/7218046843861732651,harmful
makeup,https://www.tiktok.com/@biezhuangle.dy/video/7542000727145843986,not_harmful
plant,https://www.tiktok.com/@dochauvi/video/7567618036186811655,not_harmful
chửi_thề,https://www.tiktok.com/@ngkhangg.008/video/7559588840529333524,harmful
darkhumor,https://www.tiktok.com/@duce_mcd/video/7509145313702071594,harmful
environment,https://www.tiktok.com/@kiacavoioi/video/7432679192614980881,not_harmful
healthy,https://www.tiktok.com/@sanglehihi/video/7141623371514531098,not_harmful
funny,https://www.tiktok.com/@ramdovideo22/video/7567378314831187255,not_harmful
plant,https://www.tiktok.com/@nadipokoks/video/7451203682302954760,not_harmful
bói_toán,https://www.tiktok.com/@tgp.saigon/video/7487568972314004754,harmful
nature,https://www.tiktok.com/@nature.love015/video/7465649965860195591,not_harmful
reviewphim,https://www.tiktok.com/@quynguyen061299/video/7568125290464005383,not_harmful
tech,https://www.tiktok.com/@sakentechtok/video/7519562615392111928,not_harmful
food,https://www.tiktok.com/@goodfood158/video/7261582720826985729,not_harmful
thuycung,https://www.tiktok.com/@trangmau1611/video/7497459293604646151,not_harmful
xem_bói,https://www.tiktok.com/@hdtamlinh/video/7531407469742935314,harmful
trippy,https://www.tiktok.com/@untitled.dreams/video/7393605216077221166,harmful
music,https://www.tiktok.com/@evilxiter__/video/7566546616195484950,not_harmful
motivation,https://www.tiktok.com/@jdgckqmks81/video/7527149103931723064,not_harmful
makeup,https://www.tiktok.com/@giangkyu2/video/7356975333737909521,not_harmful
rượu,https://www.tiktok.com/@duy.i.thng/video/7559589823745379592,harmful
nhaycam,https://www.tiktok.com/@dka.hanoi2812/video/7544320905778941192,harmful
nauan,https://www.tiktok.com/@thanhdiep776/video/7534092628162383134,not_harmful
inspiration,https://www.tiktok.com/@1.inspiration1/video/7569299744288263435,not_harmful
alcohol,https://www.tiktok.com/@rosaspamaccountt/video/7563893480095878418,harmful
tín_dụng_đen,https://www.tiktok.com/@vaytiennhanh.33/video/7496799132216986898,harmful
18plus,https://www.tiktok.com/@lolahdl/video/7170172545109331226,harmful
nature,https://www.tiktok.com/@switzerland.holiday/video/7171899698289069317,not_harmful
selfcare,https://www.tiktok.com/@khaidemneblettoffical/video/7501559954344561926,not_harmful
review,https://www.tiktok.com/@anvatngockha/video/7559865556573146386,not_harmful
funny,https://www.tiktok.com/@funnybaby6789/video/7568522524242300190,not_harmful
quotes,https://www.tiktok.com/@motchieccaphesg/video/7536170866753817863,not_harmful
environment,https://www.tiktok.com/@sebastian_schieren/video/7429024168252902688,not_harmful
quotes,https://www.tiktok.com/@lovelygiirl20/video/7141338942124739845,not_harmful
gai18,https://www.tiktok.com/@mokumakers/video/7538346084020538644,harmful
inspiration,https://www.tiktok.com/@just4motivation1/video/7466805783410396438,not_harmful
troll,https://www.tiktok.com/@_ledinhlam_.09_/video/7104569449000324378,harmful
plant,https://www.tiktok.com/@succulent.nursery/video/7560679125875215623,not_harmful
dog,https://www.tiktok.com/@errant_of_north/video/7277546990467042592,not_harmful
car,https://www.tiktok.com/@kersai1/video/7508311763633310994,not_harmful
healthy,https://www.tiktok.com/@chanhealthy/video/6972843818525691137,not_harmful
art,https://www.tiktok.com/@mdeng2007/video/7529731142736465168,not_harmful
sachhay,https://www.tiktok.com/@mt.ti.tm.l/video/7555883806570368264,not_harmful
lừa_đảo,https://www.tiktok.com/@sicabhuaha2120/video/7505684734748429576,harmful
selfcare,https://www.tiktok.com/@nhoiunho/video/7470549030733384961,not_harmful
coding,https://www.tiktok.com/@tunkit6080/video/7555034931395562770,not_harmful
shockcontent,https://www.tiktok.com/@mr.blender5/video/7474329247834868994,harmful
car,https://www.tiktok.com/@kalamps96/video/7511899264243584299,not_harmful
study,https://www.tiktok.com/@_fantasyforyou5/video/7569260437322091796,not_harmful
coding,https://www.tiktok.com/@lehuythaidotcom/video/7513547046905711880,not_harmful
lifehack,https://www.tiktok.com/@sofia.diy.lifehacks/video/7567748329216478486,not_harmful
nhaycam,https://www.tiktok.com/@xiaomi4857/video/7552411081231158536,harmful
weirdchallenge,https://www.tiktok.com/@betto0322/video/7152668514065632558,harmful
nauan,https://www.tiktok.com/@wottueat/video/7504537242703088904,not_harmful
18plus,https://www.tiktok.com/@dewasa18nora/video/7254844724249513222,harmful
travel,https://www.tiktok.com/@meogiaphoto/video/7403001920585010440,not_harmful
podchill,https://www.tiktok.com/@nhuypod/video/7569909615853391112,harmful
recipe,https://www.tiktok.com/@tiffycooks/video/7569527572548128020,not_harmful
bói_bài,https://www.tiktok.com/@vanmenhradio/video/7510023561852062984,harmful
volunteer,https://www.tiktok.com/@pedulysemarang/video/7562685167416970514,not_harmful
lingerie,https://www.tiktok.com/@tolitetolite1/video/7532829677740854536,harmful
sport,https://www.tiktok.com/@thegioithethao2016/video/7565822397312437512,not_harmful
science,https://www.tiktok.com/@user7010974606077/video/7433786931391008032,not_harmful
music,https://www.tiktok.com/@ja_music4/video/7541551073866157368,not_harmful
lifehack,https://www.tiktok.com/@lifetrickandtips/video/7567730245080501535,not_harmful
drama,https://www.tiktok.com/@doramy_aida/video/7512018704738159880,harmful
weirdchallenge,https://www.tiktok.com/@fullwarp/video/7553379985386376470,harmful
volunteer,https://www.tiktok.com/@by.ocean.young.guard/video/7502642724840000823,not_harmful
drama,https://www.tiktok.com/@julchikpulchik/video/7482877550180551958,harmful
drama,https://www.tiktok.com/@dadangismail41/video/7541731044987325752,harmful
tech,https://www.tiktok.com/@ghiendev/video/7566269775056243975,not_harmful
shockcontent,https://www.tiktok.com/@luu.movie/video/7557657656740089102,harmful
congnghe,https://www.tiktok.com/@thanhnamlx93/video/7103115542441053466,not_harmful
bóc_phốt,https://www.tiktok.com/@bocphot2015/video/7559823584818973960,harmful
trippy,https://www.tiktok.com/@moodlighttv/video/7080504290757971206,harmful
education,https://www.tiktok.com/@apply_english/video/7503230164227149076,not_harmful
nature,https://www.tiktok.com/@juliiathompson/video/7406413331759680774,not_harmful
troll,https://www.tiktok.com/@nhatbao4953/video/7559098335244684561,harmful
đòi_nợ,https://www.tiktok.com/@honghotkinhte/video/7567003797814316309,harmful
fakenews,https://www.tiktok.com/@theanh28entertainment/video/7569837618406411528,harmful
volunteer,https://www.tiktok.com/@khuyen.iunuoc/video/7554091492143287559,not_harmful
scam,https://www.tiktok.com/@mrchevl/video/7557637178113707282,harmful
darkhumor,https://www.tiktok.com/@mimora.cine/video/7553889765343399184,harmful
bullying,https://www.tiktok.com/@anche_io1/video/7469508043391208726,harmful
environment,https://www.tiktok.com/@365holidayvideos/video/7376837323482287402,not_harmful
book,https://www.tiktok.com/@dhkwan/video/6842913243204275462,not_harmful
reactiondrama,https://www.tiktok.com/@wasawashi/video/7510095452952366344,harmful
environment,https://www.tiktok.com/@roselucky.6/video/7136475056573599002,not_harmful
gai18,https://www.tiktok.com/@fancungcuamt.qdt/video/7216240776135724315,harmful
gáixinh,https://www.tiktok.com/@bch.m186/video/7569588365859785991,harmful
travel,https://www.tiktok.com/@tailatoi02/video/7536931943200410898,not_harmful
fitness,https://www.tiktok.com/@morana.fit/video/7474232617278213383,not_harmful
bói_bài,https://www.tiktok.com/@kyophamdo/video/7249169493677608197,harmful
drama,https://www.tiktok.com/@tuamtxhabhappyworld/video/7164608864778718490,harmful
book,https://www.tiktok.com/@thichdocsach_204/video/7538401774747651335,not_harmful
mê_tín_dị_đoan,https://www.tiktok.com/@bk.men/video/7419309423757200647,harmful
chửi_thề,https://www.tiktok.com/@tan73450/video/7535342273635126536,harmful
review,https://www.tiktok.com/@domini_/video/7534517943590325511,not_harmful
diy,https://www.tiktok.com/@luk_artne/video/7568466495039196423,not_harmful
thuthach,https://www.tiktok.com/@thuthach_sinhton/video/7559058048761744641,harmful
troll,https://www.tiktok.com/@flux.forge/video/7444311507329912086,harmful
tarotreading,https://www.tiktok.com/@lenlavernatarot/video/7375727940497050887,harmful
healthy,https://www.tiktok.com/@camtien_xinhgai/video/7267775344134851846,not_harmful
travelvlog,https://www.tiktok.com/@filmbyssine/video/7329732294153964808,not_harmful
scam,https://www.tiktok.com/@nam.hay.ho6/video/7465495534124403986,harmful
reading,https://www.tiktok.com/@enjoy_english_learning/video/7306064175908932871,not_harmful
dog,https://www.tiktok.com/@charlottelilyofficial/video/7463617365641563424,not_harmful
nature,https://www.tiktok.com/@manmeng7/video/7551984859414105362,not_harmful
inspiration,https://www.tiktok.com/@ellitemindset/video/7562425771663346975,not_harmful
selfcare,https://www.tiktok.com/@jesskincare96/video/7556233790792781068,not_harmful
art,https://www.tiktok.com/@ngocbich4611/video/7549837229103926536,not_harmful
bullying,https://www.tiktok.com/@akuratco/video/7561771764745833748,harmful
nauan,https://www.tiktok.com/@giochangonlanh/video/7558064016078195986,not_harmful
review,https://www.tiktok.com/@annhungkhongbeo/video/7563495386657197333,not_harmful
bikini,https://www.tiktok.com/@gaixinhne46/video/7551442076898987271,harmful
hầu_đồng,https://www.tiktok.com/@phuong25022004/video/7551437580613520647,harmful
nature,https://www.tiktok.com/@kkzemoo/video/7569635437791202616,not_harmful
tarotreading,https://www.tiktok.com/@moontarot14/video/7569934730385181970,harmful
bói_bài,https://www.tiktok.com/@dichdaoam/video/7563601324877597970,harmful
family,https://www.tiktok.com/@xoobruna/video/7536624869316889886,not_harmful
congnghe,https://www.tiktok.com/@joechill89/video/7322028333275942146,not_harmful
music,https://www.tiktok.com/@arther_music/video/7560293775873035542,not_harmful
lifehack,https://www.tiktok.com/@lovetips.bqs/video/7569593878551170318,not_harmful
nature,https://www.tiktok.com/@caylaray.photography/video/7369081080474815786,not_harmful
environment,https://www.tiktok.com/@huongtra09.12/video/7511177398298086674,not_harmful
funny,https://www.tiktok.com/@funny_0702/video/7568916916740312375,not_harmful
drama,https://www.tiktok.com/@ghulam.mustafa.72/video/7564741541441375519,harmful
tín_dụng_đen,https://www.tiktok.com/@haluatsu/video/7114908368984100122,harmful
bói_bài,https://www.tiktok.com/@tommytarot/video/7562552388800793863,harmful
coding,https://www.tiktok.com/@josema.kinomoto/video/7413825742380748038,not_harmful
gọi_hồn,https://www.tiktok.com/@phamminhduc220033/video/7555509356087807240,harmful
plant,https://www.tiktok.com/@flowerlovers48/video/7567328252835024146,not_harmful
reactiondrama,https://www.tiktok.com/@kreatordracin1/video/7564818286286834952,harmful
makeup,https://www.tiktok.com/@bakabbicheng/video/7500556334236978440,not_harmful
gianghomang,https://www.tiktok.com/@keduatin1102/video/7569804422465785106,harmful
tech,https://www.tiktok.com/@tongthonghanoiday/video/7550238012056096008,not_harmful
inspiration,https://www.tiktok.com/@capfordofficial/video/7569926007633775892,not_harmful
diy,https://www.tiktok.com/@tiemnhabongk/video/7557966791817923841,not_harmful
sachhay,https://www.tiktok.com/@best_version.1/video/7294134550861597958,not_harmful
garden,https://www.tiktok.com/@mstrdest8/video/7237905892711222554,not_harmful
cat,https://www.tiktok.com/@catslover_025/video/7478435847243697416,not_harmful
bikini,https://www.tiktok.com/@xiaomi4857/video/7553571018825157895,harmful
fashion,https://www.tiktok.com/@arcaneiee/video/7549505025169460498,not_harmful
quotes,https://www.tiktok.com/@movemtv/video/7535459113472429329,not_harmful
car,https://www.tiktok.com/@vhl.xyz/video/7568786875402439954,not_harmful
đòi_nợ,https://www.tiktok.com/@haluatsu/video/7293497375903993095,harmful
diy,https://www.tiktok.com/@tuntunstationery/video/7554239863504014610,not_harmful
travel,https://www.tiktok.com/@thaothao1207/video/7488714273850461446,not_harmful
education,https://www.tiktok.com/@funnypets520o/video/7569181889089637662,not_harmful
giadinh,https://www.tiktok.com/@_girl6iu.anh_/video/7545705466588925191,not_harmful
bói_bài,https://www.tiktok.com/@minh.phng.tarot/video/7569679100881718546,harmful
ancungtiktok,https://www.tiktok.com/@ohanoi.vn/video/7261563224003300609,not_harmful
volunteer,https://www.tiktok.com/@get.hoc.ielts/video/7559083006539926791,not_harmful
cat,https://www.tiktok.com/@cute.funny.pets258/video/7494595352738139422,not_harmful
healthy,https://www.tiktok.com/@healthcareboy/video/7422528276138036487,not_harmful
comedy,https://www.tiktok.com/@peasantcomedy/video/7559426508654120206,not_harmful
family,https://www.tiktok.com/@baby.world68/video/7367546800808496416,not_harmful
18plus,https://www.tiktok.com/@hantlapaa/video/7237487377650928902,harmful
congnghe,https://www.tiktok.com/@xdcongnghe/video/7569587383247719698,not_harmful
bóc_phốt,https://www.tiktok.com/@tanpham150698/video/7350184420562816258,harmful
reviewphim,https://www.tiktok.com/@phimtronbo5/video/7555716629531725057,not_harmful
travelvlog,https://www.tiktok.com/@virgohabits/video/7210512825637227819,not_harmful
volunteer,https://www.tiktok.com/@winhuon/video/7501370090525379858,not_harmful
cat,https://www.tiktok.com/@wish_ai/video/7526612741688249622,not_harmful
art,https://www.tiktok.com/@chiiart/video/7492012660913949958,not_harmful
bóc_phốt,https://www.tiktok.com/@nhopp667788/video/7561852667564166418,harmful
darkhumor,https://www.tiktok.com/@cartoonan5/video/7560707172758277389,harmful
ancungtiktok,https://www.tiktok.com/@chau_muoi/video/7325013235462130946,not_harmful
selfcare,https://www.tiktok.com/@elisapur/video/7504794789158653215,not_harmful
tarotreading,https://www.tiktok.com/@almira.tarott/video/7569927701641891093,harmful
fakenews,https://www.tiktok.com/@news_ai12/video/7508789453792595207,harmful
selfcare,https://www.tiktok.com/@adridiaries/video/7561493577474280735,not_harmful
car,https://www.tiktok.com/@mycardream/video/7568688370105339154,not_harmful
thuycung,https://www.tiktok.com/@vinwonders/video/7284455070056353066,not_harmful
ancungtiktok,https://www.tiktok.com/@mioanh91/video/7295983617187138824,not_harmful
xem_bói,https://www.tiktok.com/@thaosimdt/video/7421783939989130516,harmful
vape,https://www.tiktok.com/@marriescabral21/video/7422607372226514184,harmful
funny,https://www.tiktok.com/@sirifunny_/video/7470947214160907566,not_harmful
mê_tín_dị_đoan,https://www.tiktok.com/@huongkhongreal/video/7569105457856417042,harmful
congnghe,https://www.tiktok.com/@vtvcab.congnghe.onlive/video/7569219355725106450,not_harmful
xem_bói,https://www.tiktok.com/@tuvixuanhinh/video/7569080411628883218,harmful
tín_dụng_đen,https://www.tiktok.com/@tamtanluongtamne/video/7565909695236574487,harmful
ancungtiktok,https://www.tiktok.com/@thangmucbang/video/7558846346598419729,not_harmful
ghosthunting,https://www.tiktok.com/@cordeliaaa5/video/7496070881324682503,harmful
garden,https://www.tiktok.com/@usersofia2014/video/7566093749466434834,not_harmful
inspiration,https://www.tiktok.com/@sigmaali26/video/7568068919471246623,not_harmful
fashion,https://www.tiktok.com/@docubrrdepv/video/7258231695802027310,not_harmful
lingerie,https://www.tiktok.com/@user5599105090360/video/7173813147986349338,harmful
ghosthunting,https://www.tiktok.com/@jhing_relano/video/7437089747081694471,harmful
game,https://www.tiktok.com/@minhpham.1504/video/7419506977136545042,not_harmful
music,https://www.tiktok.com/@lpmxvibes/video/7528370065935404306,not_harmful
bói_toán,https://www.tiktok.com/@dichquan/video/7569086556309392648,harmful
streetfight,https://www.tiktok.com/@black.belt.andreas/video/7564913774977666326,harmful
nauan,https://www.tiktok.com/@nauan.con/video/7566997547194109192,not_harmful
sachhay,https://www.tiktok.com/@nhacosach88/video/7225349250098482438,not_harmful
seductive,https://www.tiktok.com/@xiaotaoxu134/video/7539201638385356050,harmful
art,https://www.tiktok.com/@vibemaster355/video/7533425245122759938,not_harmful
thethao,https://www.tiktok.com/@ptfootball/video/7563637402359581959,not_harmful
study,https://www.tiktok.com/@nguyn.th.ngc.h024/video/7549157688291200264,not_harmful
coding,https://www.tiktok.com/@panbap369/video/7561613211854720263,not_harmful
garden,https://www.tiktok.com/@gardendesign01/video/7479609598811442448,not_harmful
ancungtiktok,https://www.tiktok.com/@anhtrung.group/video/7499730994862329109,not_harmful
tín_dụng_đen,https://www.tiktok.com/@baothanhtra/video/7550685767060802824,harmful
chửi_thề,https://www.tiktok.com/@lliinnhhllyy/video/7483372800888114439,harmful
cat,https://www.tiktok.com/@sr_kittyyyy/video/7503201965661228295,not_harmful
nature,https://www.tiktok.com/@r_u_n_i_s_a__/video/7568695509511195924,not_harmful
streetfight,https://www.tiktok.com/@short_paper/video/7420355600061566209,harmful
learning,https://www.tiktok.com/@learning.arg/video/7145818939702971653,not_harmful
lifehack,https://www.tiktok.com/@overtime/video/7549449089641991438,not_harmful
comedy,https://www.tiktok.com/@mrashleyhaynes/video/7135791709304245510,not_harmful
volunteer,https://www.tiktok.com/@volunteervietnam/video/7553828322363444488,not_harmful
lingerie,https://www.tiktok.com/@strawberry8id/video/7238920908151278853,harmful
quotes,https://www.tiktok.com/@h21_0203/video/7543613887640341768,not_harmful
chửi_thề,https://www.tiktok.com/@xingqiu.sociu/video/7563867931021511956,harmful
science,https://www.tiktok.com/@devdar_ia/video/7284709045427129632,not_harmful
scam,https://www.tiktok.com/@anhkhoajay/video/7568496169274428679,harmful
review,https://www.tiktok.com/@reviewxaloo/video/7349910611171544321,not_harmful
healthy,https://www.tiktok.com/@mukbangonly7/video/7567685518268321032,not_harmful
makeup,https://www.tiktok.com/@shopmesua886/video/7366918770968825089,not_harmful
thuthach,https://www.tiktok.com/@baytuoisaudo01/video/7564373331923848468,harmful
streetfight,https://www.tiktok.com/@anandapandjaitan/video/7490254264321707282,harmful
music,https://www.tiktok.com/@buidangkhoa_bdk/video/7560934758843256084,not_harmful
nauan,https://www.tiktok.com/@t.binhh._/video/7569232109999508756,not_harmful
reviewphim,https://www.tiktok.com/@pandareview_1/video/7564417771895917832,not_harmful
đánh_nhau,https://www.tiktok.com/@tintrongngo8k/video/7569823127077735702,harmful
nature,https://www.tiktok.com/@ben_b219/video/7569359184714648854,not_harmful
trippy,https://www.tiktok.com/@clips5796/video/7563808956167064862,harmful
smoking,https://www.tiktok.com/@gfxfarhan/video/7520099439264959752,harmful
superstition,https://www.tiktok.com/@englishwithquyn/video/6891459637678312706,harmful
environment,https://www.tiktok.com/@liesmyself/video/7539147161951358215,not_harmful
sachhay,https://www.tiktok.com/@vuilenreview/video/7565357616596077844,not_harmful
funny,https://www.tiktok.com/@memesontheearth/video/7270328134879169824,not_harmful
quotes,https://www.tiktok.com/@winrox6335/video/7385229937617161477,not_harmful
reactiondrama,https://www.tiktok.com/@gangwade1/video/7504553182547299602,harmful
environment,https://www.tiktok.com/@zeroplasticwaste/video/7340599256924818690,not_harmful
chửi,https://www.tiktok.com/@vodangthan/video/7565884553525529877,harmful
rượu,https://www.tiktok.com/@ruounepmuong/video/7562030364751875346,harmful
ancungtiktok,https://www.tiktok.com/@kudog_5339/video/7453390860399496455,not_harmful
car,https://www.tiktok.com/@tom.tom5273/video/7566515305409809671,not_harmful
funny,https://www.tiktok.com/@ubabees/video/7524774464895175991,not_harmful
music,https://www.tiktok.com/@admusic363/video/7539486354149821716,not_harmful
science,https://www.tiktok.com/@sagma_____teacher1/video/7564971547497221389,not_harmful
environment,https://www.tiktok.com/@mdabulbashar7512/video/7499046082794507528,not_harmful
tech,https://www.tiktok.com/@tuyentech/video/7552511708028357909,not_harmful
toxic,https://www.tiktok.com/@befansie/video/7064473406393158939,harmful
reading,https://www.tiktok.com/@annie.th5/video/7526533404892957970,not_harmful
cat,https://www.tiktok.com/@yy573246/video/7545647238094130462,not_harmful
trippy,https://www.tiktok.com/@sueledits/video/7265045056417975584,harmful
trippy,https://www.tiktok.com/@___atmos___/video/7351499009569115425,harmful
shockcontent,https://www.tiktok.com/@cctvclips98/video/7560735574181612807,harmful
nauan,https://www.tiktok.com/@thoaikhoai/video/7563074902748613909,not_harmful
darkhumor,https://www.tiktok.com/@ghegohopvoimoitruong23/video/7383903752689896711,harmful
quotes,https://www.tiktok.com/@tramphatbuon/video/7421201082283478280,not_harmful
smoking,https://www.tiktok.com/@arianteo/video/6952112388648832258,harmful
education,https://www.tiktok.com/@hervibes84/video/7485422571723279662,not_harmful
pet,https://www.tiktok.com/@cute.pet359/video/7563527805796158738,not_harmful
gáixinh,https://www.tiktok.com/@luomboi.vuto.zubu.mup/video/7566714319941979399,harmful
weirdchallenge,https://www.tiktok.com/@airaesber/video/7526037824743689480,harmful
congnghe,https://www.tiktok.com/@tienichcongnghehay/video/7362832374238809352,not_harmful
sport,https://www.tiktok.com/@neji_kun9/video/7493411826823204103,not_harmful
đánh_nhau,https://www.tiktok.com/@bibuonme/video/7414278165989723410,harmful
lừa_đảo,https://www.tiktok.com/@_t.yewzn828_/video/7514230631774113042,harmful
ancungtiktok,https://www.tiktok.com/@taitoi.tiktokvn/video/7415223739425492240,not_harmful
funny,https://www.tiktok.com/@funnycats9930/video/7568360601521638663,not_harmful
bói_bài,https://www.tiktok.com/@thansohoctamlinh_/video/7515700947541069063,harmful
reactiondrama,https://www.tiktok.com/@haniel0071/video/7442783790960758071,harmful
plant,https://www.tiktok.com/@purplebyhry/video/7569620429883673863,not_harmful
makeup,https://www.tiktok.com/@laline__/video/7539157539586428167,not_harmful
toxic,https://www.tiktok.com/@thanhchung/video/7526870438148836615,harmful
lừa_đảo,https://www.tiktok.com/@trungtotv/video/7522656308420431111,harmful
darkhumor,https://www.tiktok.com/@1khovenucuoi_/video/7431019924648201489,harmful
tarotreading,https://www.tiktok.com/@noraapollo/video/7469730775999499536,harmful
chửi,https://www.tiktok.com/@n.c3782/video/7569526185684782354,harmful
sport,https://www.tiktok.com/@_adam_.eva_/video/7567205229570149640,not_harmful
xem_bói,https://www.tiktok.com/@vanmenhradio/video/7554990660298870024,harmful
volunteer,https://www.tiktok.com/@volunteerforeducation/video/7476116984313285895,not_harmful
thethao,https://www.tiktok.com/@th102382/video/7562203592346586389,not_harmful
lừa_đảo,https://www.tiktok.com/@cuakycuc0307/video/7567362399968234773,harmful
selfcare,https://www.tiktok.com/@selfcare/video/7524376600964517134,not_harmful
lingerie,https://www.tiktok.com/@0sam_ne/video/7507154213093264648,harmful
music,https://www.tiktok.com/@musicalize_am/video/7269260307699109125,not_harmful
art,https://www.tiktok.com/@ww_brand/video/7557599984359771399,not_harmful
sport,https://www.tiktok.com/@24h.sports/video/7560639682715946261,not_harmful
review,https://www.tiktok.com/@hoangminhngoc21/video/7047094353637936386,not_harmful
thuycung,https://www.tiktok.com/@hawngftran/video/7476296306584079624,not_harmful
sachhay,https://www.tiktok.com/@sachhay7days_official/video/7225571370858564870,not_harmful
sachhay,https://www.tiktok.com/@sachhay7days_official/video/7232865654590770438,not_harmful
game,https://www.tiktok.com/@papoyonduty/video/7561822646237662482,not_harmful
quotes,https://www.tiktok.com/@e_zio.o/video/7546197205238025490,not_harmful
phóng_lợn,https://www.tiktok.com/@quan_martial_art/video/7103124025160830234,harmful
reviewphim,https://www.tiktok.com/@huylamge1qk/video/7568046520419847432,not_harmful
art,https://www.tiktok.com/@color_holic1/video/7521712188285783310,not_harmful
plant,https://www.tiktok.com/@plantwithsoph/video/7493903640239951122,not_harmful
mê_tín_dị_đoan,https://www.tiktok.com/@kathrynhunter1976/video/7551274771380489479,harmful
sachhay,https://www.tiktok.com/@tienphongbooks_official/video/7560140686473858322,not_harmful
toxic,https://www.tiktok.com/@xcambrassx/video/7035248116085411099,harmful
pet,https://www.tiktok.com/@.b.monkey/video/7566083661158714632,not_harmful
